sentiment,repeated_chars_count,has_digit_prefix,text_clean,text_len,word_count,avg_word_len,unique_word_ratio,json_parse
0,0,0,Это не шаман От его голуса мурашки по всему телу,48,10,3.9,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': None, 'aggression_flag': None, 'emotional_intensity': None, 'rhetorical_question_count': 0, 'appeal_flag': None, 'religious_lexicon_flag': None, 'political_lexicon_flag': None, 'target_entity': None}"
-1,0,0,Недоучки в Дневнике пишут Вроде ссылок нет так зачем же русский язык так поганить,81,14,4.857142857142857,0.9285714285714286,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 1, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Если так хорошо об этом знали то почему допустили разгул этой вакханалии Ну да отмазка это ждали приказа от Януковича Дождались получили и теперь рассказываете какими вы были умными и осведомлёнными,198,31,5.419354838709677,0.967741935483871,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 2, 'emotional_shift': 0, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'none'}"
1,0,0,Неимоверно рад наконец увидеть не распиаренных дураков а настоящих говорю как спец героев нашего времени Масалович Ромачев и остальные ребята настоящие легенды которых всем рекомендую по случаю увидеть и пообщаться в реальной жизни,231,33,6.03030303030303,0.9393939393939394,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 6, 'negation_count': 1, 'intensifier_count': 2, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Как то не люблю такие темыно меня это видео очень заинтересовало,64,11,4.909090909090909,1.0,"{'positive_word_count': 2, 'negative_word_count': 1, 'neutral_word_count': 4, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,мегабайт видос Это никто смотреть не будет,42,7,5.142857142857143,1.0,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 2, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,А каким образом ММК и Ильича попал в собственность новых учредителей Может кто либо озвучить цепочку передачи собственности от одних хозяев государству и далее новым владельцам,176,26,5.8076923076923075,0.9615384615384616,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 7, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 1, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Почему он ещё не капитан,24,5,4.0,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 1, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,До февраля люди жили счастливо в Мариуполе Почти все разговаривали на русском Знали украинский Были в городе и армяне и азербайджане и грузины Но потом ктото когото хотел защитить ктото хотел освободить Вышли бы в поле и повоевали Но нет Лучше стереть город с лица земли С людьми Видит Бог кто был ответственный за эти массовые убийства Видит Бог кто был соучастником убийств Оправдаться можно перед людьми В глазах людей можно выглядеть хорошо Но что вы скажите Богу те кто убивал,481,81,4.950617283950617,0.7777777777777778,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 9, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 1, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 1, 'appeal_flag': 0, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 1, 'target_entity': 'none'}"
0,0,0,Сериал дней до весны О том как эти подлецы всё организовывали,61,11,4.636363636363637,1.0,"{'positive_word_count': 0, 'negative_word_count': 2, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
-1,0,0,это военные уловки но нацисты киевские более извращены в подобных действиях с минированием трупов и растяжками,110,16,5.9375,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
1,0,0,Удачи тебе друг в жизни,23,5,3.8,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,Поздравляем,11,1,11.0,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Спасибо что вы за наших там мужиков заботитесь ну очень вам большое спасибо вам здоровье,88,15,4.933333333333334,0.8666666666666667,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 3, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,САМАЯ СИЛЬНАЯ ДЕВУШКА В МИРЕ РАССКАЗЫВАЕТ ПРАВДУ ОБ СВОМарьяна Наумова была самой сильной девочкой на планете она многократная чемпионка мира по пауэрлифтингу Когда началась СВО Марьяна не осталась в стороне стала военным корреспондентом она ведущая спецпроекта Мы Живы на Первом каналеГероини Женщины которыми мы гордимся проект медиагруппы Комсомольская правдаСмотрим и слушаем истории реальные живые моиТут только правдаВаша Марьяна НаумоваОказать помощь можно здесь по ссылкеВОЕННЫЙ КОРРЕСПОНДЕНТ МАРЬЯНА НАУМОВА самая сильная девушка в мире рассказывает правду об СВОТекст на изображении САМАЯ СИЛЬНАЯ ДЕВУШКА В МИРЕ РАССКАЗЫВАЕТ ПРАВДУ ОБ СВО,648,87,6.459770114942529,0.7011494252873564,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 8, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'person'}"
1,0,0,Слава нашим Героям,18,3,5.333333333333333,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Правильный Мужчина правильные слова и поступки На таких держится наша Родина Низкий им поклон Слава Российскому солдату,119,17,6.0588235294117645,1.0,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
1,0,0,Сильно,6,1,6.0,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Хорошо стелит и выступающий спортсмен и штурмовик и госзакупки недвижка и общественная деятельность студент и всего годаесли бы не участвовал в сво подумал бы что очередной бадюк,178,27,5.62962962962963,0.8148148148148148,"{'positive_word_count': 4, 'negative_word_count': 1, 'neutral_word_count': 6, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Будущий министр обороны самое то,32,5,5.6,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'person'}"
0,0,0,дней до весны Трейлер Ктото уже посмотрел сериал,48,8,5.125,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Стержень,8,1,8.0,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 0, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'abstract'}"
1,0,0,На Командир самый лучший,24,4,5.25,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,За Россию По больше таких героев нужны России Очистить землю от ядовитых укорпов,80,13,5.230769230769231,1.0,"{'positive_word_count': 2, 'negative_word_count': 2, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 1, 'emotional_shift': 0, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
1,0,0,Такой простой и свой парень будто с соседнего двора В году м попадались их видео молодцы ребята,95,17,4.647058823529412,1.0,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 3, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,Это и доказывает то что там всю роль играют страны Запада,57,11,4.2727272727272725,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 0, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
-1,0,0,Это все политикаи русские солдаты пришли в мой мирный город и начали бомбить просто так мирное население Это дискуссия бессмысленна Вы верите в то что вы видите и вам внушают Я высказал свое мнение и то что я видел и пережил,224,41,4.487804878048781,0.7804878048780488,"{'positive_word_count': 0, 'negative_word_count': 4, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
1,0,0,Дахороший городокотстроят ещё егочасто бываю здесь по работе,60,8,6.625,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Ну нормально Я думал что будет то что уже не раз наши блогеры обмусоливали но было не только это Никита и Перестройка Я в Перестройку тоже играл кстати,151,28,4.428571428571429,0.8928571428571429,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Какие парни у нас,17,4,3.5,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Господи храни вас боженька,26,4,5.75,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Алексей не вижу клоунизма честно Мы в субботу все как на иголках сидели ждали вечер Хорошо что смогли договориться,114,19,5.052631578947368,1.0,"{'positive_word_count': 2, 'negative_word_count': 1, 'neutral_word_count': 4, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Незнаю о чём думают эти люди когда продают свою Родину Я не гражданин России так получилось что СССР распался Я гражданин Советского Союза и Россия для меня сплотившая СССР является Родиной Это до какой степени нужно опуститься чтобы прислуживать и сдавать информацию от которой могут зависеть чьи то жизни совсем чужому человеку Попади в такую ситуацию я бы подыграл чтобы сдать того человека который вербует наших людей И мне плевать на деньги и их количество когда речь идёт о моей стране Посмотрите что сейчас на украине твориться клоуна просто купили а он сдал саой народ и Родину дом в котором Родился Предал Веру Предков и свой Родной язык Как уж извивается и говорит не на своём языке Это только продажные люди могут себя так вести,739,125,4.92,0.816,"{'positive_word_count': 0, 'negative_word_count': 9, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 3, 'emotional_shift': 1, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
0,0,0,а каким подписчикам если уже подписаны,38,6,5.5,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 0, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Стыдно что он по происхождению Грузин,37,6,5.333333333333333,1.0,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
-1,0,0,Гульнара хероев которые вчера подорвали ти этажку в Кривом Роге и погибли люди А сколько людей и животных погибло от того что рашиская нечисть взорвала Каховскую ГЭС Вы там ничего не путаете Херои мясники и убийцы,213,36,4.944444444444445,0.9444444444444444,"{'positive_word_count': 0, 'negative_word_count': 6, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 3, 'emotional_shift': 1, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'group'}"
1,0,0,Сил вам,7,2,3.0,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,СпасибоЗдоровья вам и вашим близким,35,5,6.2,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Значит есть за что В Российской Федерации Героев России просто так не присваивают,81,13,5.3076923076923075,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
1,0,0,Андрей гений,12,2,5.5,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,Что бы город жил,16,4,3.25,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,Без завода отлично конечно было последние два года главное чтоб опять Кальчик не засрали как при метинвесте и фильтры поставили чтоб небыло красного снега ильичевского зимой тогда думаю будет на пользу городу будет,214,33,5.515151515151516,0.9393939393939394,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 8, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
-1,0,0,Стас ебаный пидорас тупорылый пиздец не выдержал бы полемики с моей собакой,75,12,5.333333333333333,1.0,"{'positive_word_count': 0, 'negative_word_count': 6, 'neutral_word_count': 0, 'negation_count': 1, 'intensifier_count': 4, 'emotional_shift': 0, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
0,0,0,Админ может всётаки пролив Керченский а не Таманский Исправьте пожалуйста ошибку,80,11,6.363636363636363,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'admin'}"
1,0,0,Спасибо нашим ребятам всем кто на передовой низкий поклон вам берегите себя Помогай Вам Бог,91,15,5.133333333333334,0.9333333333333333,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 3, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Хороший фильм А продолжение будет,33,5,5.8,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 2, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
0,0,0,как минимум мы задушим весь нацизм и не дадим ему поднять голову,64,12,4.416666666666667,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 2, 'emotional_shift': 0, 'aggression_flag': 1, 'emotional_intensity': 3, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'nationalism'}"
-1,0,0,Вы свои розовые очки уже можете снимать,39,7,4.714285714285714,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 1, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Без слез невозможно смотретьКоторый раз смотрю и удивляюсь такой смелостистойкостипроворностиДай Бог нашим воинам скорей вернуться с победой,140,17,7.294117647058823,1.0,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 3, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 1, 'target_entity': 'country'}"
-1,0,0,Пацаны ложатся каждый день а они фильмы снимают,47,8,5.0,1.0,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Это здорово,11,2,5.0,1.0,"{'positive_word_count': 1, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
1,0,0,Павшим РЕБЯТАМГЕРОЯМ НИЗКИЙ ПОКЛОН СВЕТЛАЯ ПАМЯТЬНАШИМ ВОИНАМГЕРОЯМ Ангеловхранителей за спинами,96,10,8.7,1.0,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 6, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 2, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 1, 'political_lexicon_flag': 0, 'target_entity': 'group'}"
1,0,0,Звучит интересно Тема идентичности всегда актуальна Посмотрю что за сериал возможно найду чтото близкое себе,108,15,6.266666666666667,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 4, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none\n}'}"
1,0,0,Удачи вам терпения и пусть этот фильм зацепит людей изменит их насколько это возможноЭто война идей прежде всего и вы очень нужны,129,22,4.909090909090909,0.9545454545454546,"{'positive_word_count': 4, 'negative_word_count': 0, 'neutral_word_count': 3, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 1, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'group'}"
1,0,0,Пишу из Омска Не буду многословен Делайте мужики делайте до победного За Донбасс За Россию За нашу память и наших ветеранов за женщин и детей за Одессу и Луганск Делайте чтобы везде стало видно кто есть ктоот Москвы до Сахалина Каждый русский человек с вами и за вас За Победу За Правду За Россию,296,54,4.5,0.7222222222222222,"{'positive_word_count': 0, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': None, 'aggression_flag': None, 'emotional_intensity': None, 'rhetorical_question_count': 0, 'appeal_flag': None, 'religious_lexicon_flag': None, 'political_lexicon_flag': None, 'target_entity': None}"
-1,0,0,Татьяна нет уважения к нему после всех его публичных выступлений,64,10,5.5,1.0,"{'positive_word_count': 0, 'negative_word_count': 1, 'neutral_word_count': 4, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'person'}"
1,0,0,И Пневмо тоже можно перевозные ребята молодцы не то что руководятлы у власти лет чер был коррупционный не на шаг не продвинули разработки давно уже есть хороших машин,166,28,4.964285714285714,0.9285714285714286,"{'positive_word_count': 2, 'negative_word_count': 4, 'neutral_word_count': 6, 'negation_count': 1, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 1, 'target_entity': 'group'}"
1,0,0,Здоровья и сил,14,3,4.0,1.0,"{'positive_word_count': 2, 'negative_word_count': 0, 'neutral_word_count': 0, 'negation_count': 0, 'intensifier_count': 0, 'emotional_shift': 0, 'aggression_flag': 0, 'emotional_intensity': 1, 'rhetorical_question_count': 0, 'appeal_flag': 0, 'religious_lexicon_flag': 0, 'political_lexicon_flag': 0, 'target_entity': 'none'}"
